user_id,session_id,event_time,event_name,country,source,device,plan_type,revenue
U01174,U01174_S2,2026-01-28 05:21:00,onboarding_completed,UK,ads,desktop,free,0
U02005,U02005_S1,2026-01-20 03:37:00,onboarding_completed,UK,referral,mobile,free,0
U01168,U01168_S1,2026-01-30 01:19:00,signup,China,organic,mobile,free,0
U00422,U00422_S3,2026-01-27 02:46:00,onboarding_started,India,ads,mobile,free,0
U01749,U01749_S1,2026-01-11 00:25:00,signup,India,ads,mobile,free,0
U00591,U00591_S2,2026-01-06 02:25:00,email_verified,US,social,mobile,free,0
U01692,U01692_S2,2026-01-08 02:27:00,email_verified,China,ads,desktop,free,0
U02367,U02367_S2,2026-01-17 01:18:00,email_verified,US,ads,mobile,free,0
U01946,U01946_S1,2026-01-03 01:48:00,signup,China,social,mobile,free,0
U00938,U00938_S4,2026-01-25 03:09:00,onboarding_started,Australia,organic,desktop,free,0
U01487,U01487_S1,2026-01-23 02:01:00,signup,UK,organic,mobile,free,0
U01577,U01577_S1,2026-01-12 01:20:00,email_verified,US,ads,mobile,free,0
U00092,U00092_S2,2026-01-04 01:40:00,email_verified,Indonesia,social,desktop,free,0
U00186,U00186_S1,2026-01-23 02:12:00,signup,Indonesia,ads,desktop,free,0
U02304,U02304_S1,2026-01-16 02:59:00,email_verified,UK,referral,mobile,free,0
U01361,U01361_S1,2026-01-28 00:14:00,signup,Australia,organic,desktop,free,0
U02086,U02086_S3,2026-01-24 06:54:00,trial_started,France,ads,desktop,free,0
U01921,U01921_S1,2026-01-27 01:57:00,email_verified,Indonesia,social,desktop,free,0
U02019,U02019_S2,2026-01-12 00:32:00,signup,US,ads,mobile,free,0
U00013,U00013_S1,2026-01-07 03:54:00,onboarding_started,India,ads,tablet,free,0
U00242,U00242_S2,2026-01-19 03:34:00,onboarding_completed,Australia,ads,mobile,free,0
U00590,U00590_S1,2026-01-25 00:21:00,signup,US,organic,desktop,free,0
U01183,U01183_S1,2026-01-04 00:48:00,signup,Indonesia,ads,desktop,free,0
U02527,U02527_S2,2026-01-26 03:34:00,onboarding_completed,US,ads,mobile,free,0
U02629,U02629_S4,2026-01-17 03:55:00,onboarding_started,France,ads,mobile,free,0
U01728,U01728_S1,2026-01-05 02:23:00,onboarding_started,Australia,referral,mobile,free,0
U00520,U00520_S1,2026-01-07 01:14:00,signup,US,ads,mobile,free,0
U01512,U01512_S1,2026-01-25 02:21:00,email_verified,Indonesia,ads,tablet,free,0
U01270,U01270_S2,2026-01-13 00:57:00,email_verified,UK,social,mobile,free,0
U02629,U02629_S3,2026-01-17 04:16:00,email_verified,France,ads,mobile,free,0
U00006,U00006_S2,2026-01-26 05:54:00,onboarding_completed,US,referral,tablet,free,0
U02292,U02292_S3,2026-01-01 04:10:00,onboarding_started,UK,organic,desktop,free,0
U02185,U02185_S2,2026-01-21 05:52:00,trial_started,Indonesia,referral,mobile,free,0
U00133,U00133_S3,2026-01-12 04:56:00,onboarding_started,US,social,mobile,free,0
U02590,U02590_S3,2026-01-20 02:40:00,onboarding_completed,Indonesia,ads,desktop,free,0
U02538,U02538_S3,2026-01-12 03:58:00,trial_started,US,referral,desktop,free,0
U00810,U00810_S1,2026-01-13 01:42:00,email_verified,US,organic,mobile,free,0
U00263,U00263_S1,2026-01-18 00:38:00,signup,US,ads,mobile,free,0
U01715,U01715_S2,2026-01-13 02:14:00,email_verified,US,ads,mobile,free,0
U01495,U01495_S3,2026-01-26 02:12:00,onboarding_started,Indonesia,referral,desktop,free,0
U02795,U02795_S1,2026-01-27 02:21:00,onboarding_started,France,ads,mobile,free,0
U00103,U00103_S1,2026-01-04 00:57:00,signup,UK,social,mobile,free,0
U01666,U01666_S1,2026-01-07 00:19:00,signup,India,referral,mobile,free,0
U02258,U02258_S2,2026-01-07 03:17:00,onboarding_completed,France,ads,tablet,free,0
U02838,U02838_S3,2026-01-04 02:38:00,onboarding_completed,US,ads,mobile,free,0
U01598,U01598_S2,2026-01-22 01:59:00,email_verified,,ads,,free,0
U02219,U02219_S1,2026-01-02 01:50:00,email_verified,India,ads,mobile,free,0
U02852,U02852_S3,2026-01-18 05:14:00,onboarding_completed,US,social,Mobile,free,0
U00590,U00590_S1,2026-01-25 01:07:00,email_verified,US,organic,desktop,free,0
U02031,U02031_S1,2026-01-09 01:06:00,email_verified,US,ads,mobile,free,0
U01253,U01253_S2,2026-01-27 04:28:00,onboarding_started,US,ads,mobile,free,0
U01183,U01183_S1,2026-01-04 00:32:00,sign_up,Indonesia,ads,desktop,free,0
U00675,U00675_S2,2026-01-10 03:45:00,onboarding_started,France,ads,mobile,free,0
U01225,U01225_S3,2026-01-01 02:37:00,onboarding_started,France,ads,desktop,free,0
U01497,U01497_S3,2026-01-08 01:52:00,email_verified,Indonesia,ads,mobile,free,0
U02575,U02575_S1,2026-01-12 01:58:00,signup,US,ads,desktop,free,0
U02802,U02802_S3,2026-01-27 04:29:00,onboarding_completed,Australia,organic,mobile,free,0
U00415,U00415_S2,2026-01-27 06:28:00,purchase,Indonesia,referral,mobile,basic,30
U01229,U01229_S1,2026-01-19 01:15:00,signup,Australia,ads,desktop,free,0
U00104,U00104_S1,2026-01-11 03:30:00,onboarding_completed,China,ads,desktop,free,0
U02325,U02325_S1,2026-01-27 02:43:00,onboarding_completed,India,organic,mobile,free,0
U02639,U02639_S1,2026-01-26 02:43:00,email_verified,Australia,organic,desktop,free,0
U02582,U02582_S1,2026-01-01 01:26:00,email_verified,India,ads,desktop,free,0
U00659,U00659_S2,2026-01-19 03:57:00,onboarding_started,Indonesia,ads,mobile,free,0
U00631,U00631_S1,2026-01-21 03:02:00,onboarding_started,Indonesia,referral,mobile,free,0
U00012,U00012_S2,2026-01-12 03:50:00,email_verified,Australia,ads,desktop,free,0
U01721,U01721_S2,2026-01-28 02:22:00,onboarding_started,US,ads,mobile,free,0
U00473,U00473_S2,2026-01-08 01:47:00,onboarding_completed,US,ads,desktop,free,0
U01729,U01729_S1,2026-01-08 01:33:00,signup,India,referral,desktop,free,0
U00721,U00721_S1,2026-01-28 05:11:00,onboarding_completed,Australia,ads,desktop,free,0
U00385,U00385_S1,2026-01-03 02:54:00,onboarding_started,Indonesia,organic,mobile,free,0
U02902,U02902_S1,2026-01-10 00:46:00,signup,India,ads,desktop,free,0
U02552,U02552_S1,2026-01-25 01:04:00,signup,US,ads,mobile,free,0
U00958,U00958_S3,2026-01-22 01:55:00,email_verified,US,ads,desktop,free,0
U01816,U01816_S1,2026-01-24 02:59:00,email_verified,Australia,social,mobile,free,0
U01200,U01200_S3,2026-01-26 00:44:00,email_verified,US,ads,desktop,free,0
U00782,U00782_S2,2026-01-21 01:02:00,onboarding_started,China,ads,mobile,free,0
U00707,U00707_S1,2026-01-13 01:41:00,signup,UK,referral,desktop,free,0
U02321,U02321_S1,2026-01-10 02:39:00,onboarding_started,Australia,ads,mobile,free,0
U02563,U02563_S2,2026-01-26 05:05:00,onboarding_completed,US,ads,desktop,free,0
U01302,U01302_S1,2026-01-14 01:59:00,signup,Australia,social,mobile,free,0
U00101,U00101_S1,2026-01-14 01:13:00,signup,US,organic,mobile,free,0
U00218,U00218_S3,2026-01-14 02:52:00,onboarding_started,Indonesia,organic,mobile,free,0
U00858,U00858_S1,2026-01-17 02:32:00,onboarding_completed,France,ads,mobile,free,0
U02240,U02240_S1,2026-01-03 01:04:00,signup,US,ads,mobile,free,0
U02306,U02306_S1,2026-01-20 01:37:00,signup,UK,ads,mobile,free,0
U00070,U00070_S2,2026-01-06 01:56:00,signup,Australia,ads,mobile,free,0
U00115,U00115_S1,2026-01-20 00:36:00,signup,USA,organic,mobile,free,0
U02930,U02930_S3,2026-01-04 02:39:00,email_verified,UK,referral,tablet,free,0
U01553,U01553_S1,2026-01-22 01:33:00,signup,India,organic,desktop,free,0
U02723,U02723_S3,2026-01-12 01:27:00,email_verified,India,referral,,free,0
U00670,U00670_S1,2026-01-18 01:28:00,email_verified,UK,ads,mobile,free,0
U02520,U02520_S3,2026-01-14 04:22:00,onboarding_started,Indonesia,ads,desktop,free,0
U00947,U00947_S2,2026-01-20 03:34:00,email_verified,US,ads,mobile,free,0
U02354,U02354_S1,2026-01-22 00:08:00,signup,India,ads,mobile,free,0
U01337,U01337_S2,2026-01-01 05:08:00,onboarding_completed,US,ads,mobile,free,0
U01508,U01508_S2,2026-01-16 01:54:00,email_verified,China,organic,mobile,free,0
U02462,U02462_S4,2026-01-15 03:15:00,onboarding_started,India,ads,desktop,free,0
U02720,U02720_S1,2026-01-24 03:31:00,onboarding_completed,US,organic,mobile,free,0
U02292,U02292_S3,2026-01-01 02:38:00,email_verified,UK,organic,desktop,free,0
U02169,U02169_S2,2026-01-23 04:29:00,onboarding_completed,Indonesia,ads,mobile,free,0
U01955,U01955_S1,2026-01-02 03:01:00,onboarding_completed,Australia,ads,desktop,free,0
U01304,U01304_S1,2026-01-10 03:58:00,onboarding_started,China,ads,desktop,free,0
U00033,U00033_S1,2026-01-03 01:50:00,email_verified,US,referral,desktop,free,0
U01086,U01086_S1,2026-01-03 01:44:00,email_verified,France,organic,mobile,free,0
U00507,U00507_S1,2026-01-16 00:11:00,signup,Australia,social,desktop,free,0
U01046,U01046_S2,2026-01-15 00:38:02,signup,Indonesia,ads,mobile,free,0
U00509,U00509_S1,2026-01-24 04:54:00,onboarding_started,Australia,referral,desktop,free,0
U01996,U01996_S3,2026-01-07 05:13:00,onboarding_completed,Indonesia,referral,mobile,free,0
U01016,U01016_S1,2026-01-02 04:25:00,onboarding_started,Australia,ads,desktop,free,0
U00185,U00185_S1,2026-01-14 00:36:00,signup,UK,ads,mobile,free,0
U01899,U01899_S3,2026-01-07 02:06:00,email_verified,UK,organic,mobile,free,0
U02474,U02474_S3,2026-01-03 03:50:00,onboarding_completed,Indonesia,referral,mobile,free,0
U02671,U02671_S1,2026-01-15 04:25:00,onboarding_completed,Indonesia,referral,desktop,free,0
U00184,U00184_S2,2026-01-03 02:45:00,email_verified,India,ads,tablet,free,0
U00296,U00296_S1,2026-01-29 03:48:00,email_verified,China,organic,desktop,free,0
U02235,U02235_S2,2026-01-04 02:50:00,email_verified,Indonesia,ads,mobile,free,0
U00919,U00919_S1,2026-01-18 02:18:00,email_verified,India,ads,desktop,free,0
U00033,U00033_S1,2026-01-03 00:23:00,signup,US,referral,desktop,free,0
U01887,U01887_S2,2026-01-13 03:38:00,onboarding_started,US,ads,mobile,free,0
U00661,U00661_S1,2026-01-20 03:48:00,email_verified,,ads,mobile,free,0
U02529,U02529_S3,2026-01-15 02:22:00,onboarding_started,US,ads,desktop,free,0
U01884,U01884_S2,2026-01-19 01:42:00,signup,India,organic,desktop,free,0
U01519,U01519_S2,2026-01-15 00:59:00,signup,US,organic,desktop,free,0
U00437,U00437_S3,2026-01-17 05:31:00,onboarding_completed,US,ads,mobile,free,0
U01177,U01177_S2,2026-01-30 01:25:00,signup,India,ads,tablet,free,0
U02488,U02488_S2,2026-01-13 00:58:00,signup,India,ads,mobile,free,0
U02454,U02454_S3,2026-01-22 02:54:00,onboarding_started,UK,ads,mobile,free,0
U02583,U02583_S1,2026-01-29 05:48:00,onboarding_started,China,referral,desktop,free,0
U02297,U02297_S1,2026-01-11 03:13:00,email_verified,US,ads,desktop,free,0
U02597,U02597_S2,2026-01-07 01:07:00,signup,UK,ads,mobile,free,0
U02427,U02427_S3,2026-01-20 01:35:00,email_verified,US,social,mobile,free,0
U01044,U01044_S2,2026-01-21 01:47:00,email_verified,Indonesia,ads,mobile,free,0
U01089,U01089_S4,2026-01-25 02:45:00,onboarding_started,Australia,referral,mobile,free,0
U00712,U00712_S1,2026-01-17 02:03:00,email_verified,China,referral,mobile,free,0
U00114,U00114_S2,2026-01-07 06:33:00,trial_started,India,organic,mobile,free,0
U00779,U00779_S1,2026-01-29 01:44:00,signup,Indonesia,ads,tablet,free,0
U01856,U01856_S1,2026-01-04 02:48:00,email_verified,UK,organic,mobile,free,0
U01527,U01527_S3,2026-01-03 03:15:00,onboarding_completed,UK,referral,mobile,free,0
U01370,U01370_S3,2026-01-10 03:25:00,onboarding_completed,US,organic,desktop,free,0
U02321,U02321_S1,2026-01-10 02:28:00,email_verified,Australia,ads,mobile,free,0
U01660,U01660_S3,2026-01-26 03:48:00,onboarding_started,France,referral,desktop,free,0
U02225,U02225_S2,2026-01-13 00:05:00,signup,US,ads,Mobile,free,0
U02371,U02371_S1,2026-01-15 00:43:00,signup,Indonesia,ads,mobile,free,0
U00178,U00178_S1,2026-01-01 00:10:00,signup,UK,referral,mobile,free,0
U01656,U01656_S3,2026-01-18 05:53:00,trial_started,Australia,organic,desktop,free,0
U00144,U00144_S4,2026-01-15 04:50:00,onboarding_completed,UK,ads,desktop,free,0
U02997,U02997_S1,2026-01-02 00:48:00,signup,US,ads,mobile,free,0
U00588,U00588_S1,2026-01-08 05:53:00,onboarding_completed,US,referral,mobile,free,0
U00234,U00234_S1,2026-01-29 00:12:00,signup,France,organic,mobile,free,0
U02307,U02307_S1,2026-01-10 00:32:00,signup,US,ads,mobile,free,0
U02897,U02897_S2,2026-01-02 02:57:00,onboarding_completed,China,social,mobile,free,0
U01471,U01471_S1,2026-01-24 00:41:00,signup,Indnesia,social,desktop,free,0
U00953,U00953_S5,2026-01-19 03:00:00,onboarding_completed,US,social,mobile,free,0
U00334,U00334_S1,2026-01-28 01:03:00,signup,US,organic,mobile,free,0
U02630,U02630_S2,2026-01-07 01:44:00,signup,UK,organic,desktop,free,0
U00982,U00982_S3,2026-01-12 02:48:00,email_verified,India,referral,mobile,free,0
U01293,U01293_S1,2026-01-11 03:26:00,onboarding_started,China,ads,mobile,free,0
U01011,U01011_S1,2026-01-05 03:34:00,onboarding_started,US,organic,mobile,free,0
U00920,U00920_S2,2026-01-09 01:48:00,email_verified,US,referral,mobile,free,0
U00926,U00926_S1,2026-01-21 00:12:00,signup,US,organic,mobile,free,0
U02351,U02351_S2,2026-01-11 00:59:00,signup,Indonesia,referral,desktop,free,0
U01187,U01187_S1,2026-01-05 01:49:00,email_verified,Indonesia,organic,mobile,free,0
U01178,U01178_S1,2026-01-03 04:31:00,onboarding_completed,US,referral,desktop,free,0
U00373,U00373_S2,2026-01-01 02:12:00,email_verified,US,ads,desktop,free,0
U00910,U00910_S3,2026-01-25 03:56:00,onboarding_completed,UK,ads,mobile,free,0
U02667,U02667_S2,2026-01-03 01:22:00,email_verified,,referral,desktop,free,0
U02602,U02602_S1,2026-01-09 01:48:00,signup,US,ads,desktop,free,0
U01732,U01732_S3,2026-01-29 04:21:00,trial_started,Indonesia,organic,mobile,free,0
U02281,U02281_S2,2026-01-14 00:51:00,signup,UK,social,mobile,free,0
U01142,U01142_S1,2026-01-22 02:35:00,onboarding_started,UK,organic,mobile,free,0
U01589,U01589_S1,2026-01-19 01:32:00,signup,,ads,Mobile,free,0
U02056,U02056_S1,2026-01-19 01:26:00,email_verified,Indonesia,ads,mobile,free,0
U01584,U01584_S1,2026-01-21 07:57:00,purchase,France,referral,mobile,pro,100
U01907,U01907_S2,2026-01-04 02:30:00,onboarding_completed,Australia,social,mobile,free,0
U02578,U02578_S3,2026-01-29 02:37:00,onboarding_completed,Indonesia,social,mobile,free,0
U01495,U01495_S3,2026-01-26 02:27:00,onboarding_completed,Indonesia,referral,desktop,free,0
U01528,U01528_S1,2026-01-19 02:11:00,email_verified,UK,social,mobile,free,0
U01758,U01758_S2,2026-01-14 01:07:00,onboarding_started,France,referral,desktop,free,0
U02333,U02333_S1,2026-01-05 00:07:00,signup,Indonesia,organic,desktop,free,0
U01101,U01101_S1,2026-01-23 00:54:00,signup,US,ads,mobile,free,0
U02518,U02518_S1,2026-01-23 02:21:00,email_verified,France,referral,,free,0
U00322,U00322_S1,2026-01-19 00:28:00,signup,Indonesia,organic,mobile,free,0
U01492,U01492_S1,2026-01-17 01:26:00,email_verified,UK,ads,mobile,free,0
U02685,U02685_S2,2026-01-29 05:00:00,trial_started,UK,organic,mobile,free,0
U01112,U01112_S1,2026-01-04 03:37:00,email_verified,US,ads,desktop,free,0
U01795,U01795_S1,2026-01-16 02:41:00,email_verified,US,ads,desktop,free,0
U02567,U02567_S2,2026-01-14 01:21:00,signup,US,ads,desktop,free,0
U00392,U00392_S2,2026-01-20 03:51:00,onboarding_started,France,referral,mobile,free,0
U01355,U01355_S1,2026-01-27 00:29:00,email_verified,France,ads,mobile,free,0
U01264,U01264_S1,2026-01-26 00:42:00,signup,France,ads,mobile,free,0
U02457,U02457_S1,2026-01-04 04:19:00,onboarding_started,France,ads,desktop,free,0
U01288,U01288_S2,2026-01-23 01:39:00,email_verified,UK,ads,,free,0
U01463,U01463_S3,2026-01-12 03:11:00,email_verified,US,social,desktop,free,0
U01029,U01029_S3,2026-01-28 06:48:00,trial_started,UK,referral,mobile,free,0
U02964,U02964_S1,2026-01-09 01:24:00,onboarding_started,Australia,referral,mobile,free,0
U00117,U00117_S2,2026-01-30 03:44:00,trial_started,India,referral,desktop,free,0
U02831,U02831_S2,2026-01-28 00:10:00,signup,France,social,Mobile,free,0
U01372,U01372_S1,2026-01-10 01:42:00,signup,US,ads,desktop,free,0
U00175,U00175_S1,2026-01-25 04:09:00,onboarding_started,Indonesia,organic,mobile,free,0
U01079,U01079_S1,2026-01-12 00:21:00,email_verified,US,referral,mobile,free,0
U01518,U01518_S1,2026-01-20 00:10:00,signup,India,referral,mobile,free,0
U02411,U02411_S3,2026-01-26 02:16:00,onboarding_completed,Indonesia,ads,mobile,free,0
U01139,U01139_S1,2026-01-30 00:08:00,signup,France,ads,desktop,free,0
U02852,U02852_S1,2026-01-18 01:25:00,signup,US,social,mobile,free,0
U00965,U00965_S3,2026-01-30 03:19:00,onboarding_completed,,organic,mobile,free,0
U01096,U01096_S2,2026-01-04 02:00:00,onboarding_started,US,ads,mobile,free,0
U01968,U01968_S1,2026-01-17 01:13:00,signup,UK,referral,Mobile,free,0
U01915,U01915_S1,2026-01-11 00:55:00,signup,France,organic,mobile,free,0
U02215,U02215_S3,2026-01-01 03:21:00,email_verified,,ads,mobile,free,0
U01227,U01227_S2,2026-01-11 02:02:00,onboarding_started,UK,ads,desktop,free,0
U00320,U00320_S2,2026-01-21 04:18:00,onboarding_completed,UK,referral,mobile,free,0
U02369,U02369_S1,2026-01-05 03:04:00,onboarding_started,UK,referral,desktop,free,0
U02183,U02183_S1,2026-01-01 02:59:00,onboarding_started,US,organic,Mobile,free,0
U02110,U02110_S2,2026-01-09 01:06:00,email_verified,Australia,social,desktop,free,0
U01004,U01004_S1,2026-01-23 00:36:00,signup,Indonesia,organic,desktop,free,0
U00446,U00446_S1,2026-01-03 00:45:00,signup,Australia,ads,mobile,free,0
U02096,U02096_S1,2026-01-24 05:45:00,onboarding_completed,India,ads,desktop,free,0
U02873,U02873_S3,2026-01-30 03:30:00,onboarding_started,India,ads,,free,0
U02131,U02131_S4,2026-01-12 02:18:00,onboarding_completed,US,ads,desktop,free,0
U01873,U01873_S2,2026-01-23 03:49:00,onboarding_started,China,organic,desktop,free,0
U01959,U01959_S1,2026-01-12 01:27:00,signup,Indonesia,organic,mobile,free,0
U01907,U01907_S1,2026-01-04 00:44:00,signup,Australia,social,mobile,free,0
U01517,U01517_S3,2026-01-26 04:55:00,onboarding_completed,Indonesia,ads,mobile,free,0
U02522,U02522_S3,2026-01-07 02:56:00,email_verified,US,ads,mobile,free,0
U00914,U00914_S1,2026-01-06 02:34:00,onboarding_started,France,social,mobile,free,0
U00082,U00082_S1,2026-01-07 01:33:00,email_verified,Indonesia,referral,tablet,free,0
U02043,U02043_S1,2026-01-21 03:00:00,email_verified,China,organic,mobile,free,0
U00252,U00252_S3,2026-01-08 03:19:00,onboarding_completed,UK,organic,mobile,free,0
U01976,U01976_S2,2026-01-04 02:28:00,email_verified,,ads,mobile,free,0
U01398,U01398_S2,2026-01-08 01:22:00,signup,US,organic,desktop,free,0
U00176,U00176_S1,2026-01-15 01:17:00,signup,US,organic,mobile,free,0
U00136,U00136_S1,2026-01-19 03:01:00,email_verified,UK,ads,mobile,free,0
U02631,U02631_S3,2026-01-17 05:09:00,onboarding_started,Indonesia,referral,desktop,free,0
U01756,U01756_S1,2026-01-23 04:53:00,trial_started,India,referral,desktop,free,0
U02792,U02792_S1,2026-01-11 01:40:00,email_verified,Australia,ads,mobile,free,0
U00237,U00237_S1,2026-01-03 01:07:00,onboarding_started,UK,ads,desktop,free,0
U00836,U00836_S2,2026-01-10 01:30:00,email_verified,France,ads,mobile,free,0
U02566,U02566_S3,2026-01-22 03:45:00,onboarding_started,UK,organic,mobile,free,0
U02863,U02863_S2,2026-01-26 01:07:00,email_verified,Australia,organic,desktop,free,0
U01504,U01504_S1,2026-01-15 03:55:00,onboarding_completed,UK,organic,mobile,free,0
U00371,U00371_S3,2026-01-04 05:07:00,onboarding_started,US,ads,desktop,free,0
U01561,U01561_S1,2026-01-26 02:29:00,email_verified,UK,referral,desktop,free,0
U01228,U01228_S2,2026-01-28 01:05:00,email_verified,UK,ads,mobile,free,0
U01354,U01354_S1,2026-01-04 01:41:00,onboarding_started,Indonesia,social,mobile,free,0
U01706,U01706_S_extra,2026-01-13 05:04:00,onboarding_started,US,ads,mobile,free,0
U01271,U01271_S2,2026-01-02 02:18:00,onboarding_completed,Indonesia,ads,mobile,free,0
U00614,U00614_S2,2026-01-17 03:22:00,onboarding_completed,US,referral,mobile,free,0
U01467,U01467_S1,2026-01-23 02:35:00,email_verified,Australia,organic,desktop,free,0
U02878,U02878_S1,2026-01-04 01:24:00,signup,US,ads,mobile,free,0
U00945,U00945_S1,2026-01-11 00:32:00,signup,US,organic,mobile,free,0
U02288,U02288_S3,2026-01-29 02:52:00,email_verified,UK,organic,mobile,free,0
U01097,U01097_S1,2026-01-03 00:13:00,signup,US,organic,desktop,free,0
U00140,U00140_S1,2026-01-11 02:39:00,onboarding_started,Australia,organic,desktop,free,0
U01765,U01765_S2,2026-01-22 05:07:00,onboarding_completed,US,ads,desktop,free,0
U00783,U00783_S1,2026-01-19 00:13:00,signup,UK,organic,mobile,free,0
U02311,U02311_S1,2026-01-25 00:57:00,sign_up,China,ads,,free,0
U01754,U01754_S2,2026-01-27 03:47:00,onboarding_started,US,ads,mobile,free,0
U00902,U00902_S2,2026-01-23 01:48:00,email_verified,US,ads,mobile,free,0
U02680,U02680_S1,2026-01-19 00:32:00,signup,China,organic,mobile,free,0
U01225,U01225_S3,2026-01-01 01:26:00,email_verified,France,ads,desktop,free,0
U00949,U00949_S1,2026-01-27 02:53:00,email_verified,India,organic,desktop,free,0
U02493,U02493_S1,2026-01-12 03:34:00,onboarding_started,India,ads,mobile,free,0
U01481,U01481_S1,2026-01-02 04:07:00,onboarding_started,India,organic,mobile,free,0
U02327,U02327_S2,2026-01-17 02:21:00,trial_started,India,organic,mobile,free,0
U01625,U01625_S1,2026-01-09 03:31:00,email_verified,,social,mobile,free,0
U02133,U02133_S2,2026-01-13 02:45:00,email_verified,China,organic,tablet,free,0
U01432,U01432_S2,2026-01-29 03:46:00,onboarding_started,China,ads,mobile,free,0
U00044,U00044_S2,2026-01-25 02:34:00,email_verified,Australia,ads,mobile,free,0
U00842,U00842_S1,2026-01-19 02:26:00,onboarding_started,Indonesia,organic,mobile,free,0
U01419,U01419_S3,2026-01-20 03:29:00,onboarding_started,France,ads,,free,0
U00479,U00479_S1,2026-01-24 02:40:00,email_verified,Australia,ads,mobile,free,0
U02239,U02239_S1,2026-01-01 01:42:00,signup,US,organic,desktop,free,0
U02864,U02864_S2,2026-01-28 01:09:00,email_verified,China,ads,desktop,free,0
U02742,U02742_S2,2026-01-30 03:25:00,email_verified,US,ads,mobile,free,0
U00244,U00244_S1,2026-01-23 00:36:00,signup,UK,ads,desktop,free,0
U02184,U02184_S3,2026-01-01 03:34:00,trial_started,UK,social,tablet,free,0
U01660,U01660_S1,2026-01-26 01:56:00,signup,France,referral,desktop,free,0
U01099,U01099_S2,2026-01-23 02:40:00,email_verified,India,ads,mobile,free,0
U02470,U02470_S2,2026-01-13 02:08:00,email_verified,China,ads,mobile,free,0
U00626,U00626_S2,2026-01-15 01:42:00,onboarding_started,UK,ads,mobile,free,0
U00980,U00980_S2,2026-01-10 02:27:00,onboarding_started,China,ads,mobile,free,0
U01065,U01065_S1,2026-01-15 03:58:00,onboarding_started,France,referral,mobile,free,0
U00579,U00579_S1,2026-01-14 01:22:00,email_verified,USA,referral,mobile,free,0
U01017,U01017_S2,2026-01-02 01:22:00,signup,US,referral,mobile,free,0
U02492,U02492_S1,2026-01-19 00:45:00,signup,US,referral,mobile,free,0
U01656,U01656_S1,2026-01-18 02:06:00,signup,Australia,organic,desktop,free,0
U00330,U00330_S1,2026-01-14 03:56:00,onboarding_completed,US,ads,mobile,free,0
U01438,U01438_S4,2026-01-27 06:10:00,onboarding_completed,Indonesia,referral,mobile,free,0
U00426,U00426_S2,2026-01-21 02:11:00,signup,China,ads,mobile,free,0
U01247,U01247_S1,2026-01-10 01:58:00,email_verified,US,ads,desktop,free,0
U02340,U02340_S2,2026-01-21 02:42:00,email_verified,France,organic,desktop,free,0
U01255,U01255_S2,2026-01-12 00:39:00,signup,Indonesia,organic,mobile,free,0
U01910,U01910_S1,2026-01-02 00:26:00,signup,US,ads,mobile,free,0
U00919,U00919_S2,2026-01-18 05:25:00,onboarding_completed,India,ads,desktop,free,0
U01586,U01586_S1,2026-01-19 01:48:00,onboarding_started,US,social,desktop,free,0
U02988,U02988_S3,2026-01-22 03:32:00,onboarding_started,China,social,desktop,free,0
U02968,U02968_S2,2026-01-09 03:20:00,onboarding_started,China,organic,desktop,free,0
U00737,U00737_S3,2026-01-07 07:03:00,onboarding_completed,UK,ads,desktop,free,0
U00170,U00170_S1,2026-01-17 02:54:00,onboarding_started,China,ads,mobile,free,0
U01488,U01488_S1,2026-01-06 02:15:00,email_verified,Indonesia,ads,tablet,free,0
U01515,U01515_S3,2026-01-30 03:35:00,onboarding_started,US,ads,desktop,free,0
U01023,U01023_S3,2026-01-26 04:38:00,onboarding_started,Australia,ads,tablet,free,0
U02152,U02152_S1,2026-01-12 02:13:00,email_verified,US,ads,desktop,free,0
U00510,U00510_S3,2026-01-18 01:38:00,email_verified,Indonesia,organic,desktop,free,0
U01781,U01781_S1,2026-01-07 04:56:00,onboarding_completed,US,organic,mobile,free,0
U02715,U02715_S1,2026-01-18 00:51:00,signup,USA,ads,desktop,free,0
U01815,U01815_S3,2026-01-25 04:17:00,onboarding_started,US,referral,mobile,free,0
U02389,U02389_S1,2026-01-16 01:38:00,signup,Indonesia,ads,mobile,free,0
U02200,U02200_S1,2026-01-07 02:26:00,email_verified,UK,ads,mobile,free,0
U00917,U00917_S3,2026-01-21 03:49:00,onboarding_completed,UK,referral,mobile,free,0
U01866,U01866_S1,2026-01-05 01:29:00,signup,USA,ads,tablet,free,0
U02890,U02890_S1,2026-01-28 03:53:00,onboarding_started,India,ads,mobile,free,0
U02770,U02770_S4,2026-01-10 05:35:00,trial_started,Indonesia,social,mobile,free,0
U02120,U02120_S2,2026-01-09 01:25:00,signup,India,ads,mobile,free,0
U01889,U01889_S2,2026-01-07 01:26:00,email_verified,Indonesia,organic,mobile,free,0
U00836,U00836_S2,2026-01-10 02:03:00,onboarding_started,France,ads,mobile,free,0
U01873,U01873_S1,2026-01-23 01:15:00,sign_up,China,organic,desktop,free,0
U02782,U02782_S3,2026-01-11 01:24:00,onboarding_started,India,ads,desktop,free,0
U02482,U02482_S1,2026-01-25 01:39:00,signup,India,ads,mobile,free,0
U01314,U01314_S1,2026-01-28 01:13:00,email_verified,India,referral,mobile,free,0
U01249,U01249_S1,2026-01-23 01:06:00,signup,Australia,ads,mobile,free,0
U02761,U02761_S2,2026-01-17 05:07:00,onboarding_started,US,referral,mobile,free,0
